,Price,Area,Location
8031,3500000,25,Hòa Minh
8032,2500000,30,Hòa Cường Bắc
8033,1600000,30,Hòa Minh
8034,,16,Hải Châu I
8035,3000000,20,Phước Mỹ
8036,1800000,15,Phước Mỹ
8037,1100000,3,Hòa Cường Bắc
8038,1500000,20,Thanh Khê Tây
8039,4000000,162,Thanh Khê Tây
8040,2200000,20,Hòa Khê
8041,1600000,15,Xuân Hà
8042,1200000,16,Mỹ An
8043,,20,Hòa Khánh Bắc
8044,2700000,25,Hòa Khánh Bắc
8045,2800000,30,Thạc Gián
8046,1200000,22,Hòa Khánh Bắc
8047,2200000,25,An Khê
8048,,20,Hòa Khánh Bắc
8049,1300000,30,Thạc Gián
8050,1200000,15,Thanh Khê Đông
8051,,15,Hòa Thọ Tây
8052,2000000,25,Hòa Khê
8053,2500000,27,Hòa Thọ Đông
8054,3000000,55,Hòa Khánh Nam
8055,2800000,20,Xuân Hà
8056,2300000,16,Hòa Cường Nam
8057,2600000,20,Khuê Trung
8058,1800000,23,Vĩnh Trung
8059,1500000,20,Hòa Khánh Bắc
8060,1000000,15,Hòa Khánh Nam
8061,2000000,55,Hòa Khánh Bắc
8062,,20,Hòa Khánh Bắc
8063,,15,Hòa Khánh Bắc
8064,1500000,25,Hòa Minh
8065,,20,Hòa Minh
8066,3300000,35,Hải Châu I
8067,2600000,30,Thanh Bình
8068,3000000,36,Hòa Minh
8069,,4,Hòa Cường Bắc
8070,1900000,30,Hòa Khánh Bắc
8071,2200000,20,Nại Hiên Đông
8072,1900000,30,
8073,3000000,20,An Hải Bắc
8074,2800000,25,Hòa Khê
8075,1500000,18,Hòa Khánh Bắc
8076,1700000,25,Khuê Trung
8077,,20,Hòa Khánh Bắc
8078,3000000,35,Hòa Minh
8079,2500000,30,
8080,,3,Hòa Thuận Tây
8081,3000000,23,Chính Gián
8082,2500000,30,Hải Châu I
8083,1600000,20,Chính Gián
8084,1000000,29,
8085,1800000,21,Hòa Minh
8086,1800000,29,Hòa Minh
8087,1800000,29,Hòa Minh
8088,2300000,16,Hòa Cường Nam
8089,2200000,30,Hòa Xuân
8090,2500000,30,Hải Châu II
8091,4500000,35,Phước Mỹ
8092,2600000,20,Hòa Thuận Tây
8093,3000000,30,Hòa Khánh Nam
8094,3300000,30,Hòa Thuận Tây
8095,2500000,18,Hòa An
8096,1800000,29,Hòa Minh
8097,2600000,20,Hòa Minh
8098,2500000,30,Mân Thái
8099,3000000,40,Hòa Khê
8100,1200000,15,Thanh Bình
8101,2700000,22,Thanh Khê Đông
8102,3600000,22,Hòa Cường Bắc
8103,2500000,35,Hòa Khê
8104,1800000,14,Hòa Minh
8105,2000000,40,
8106,2000000,20,Hòa An
8107,3500000,100,
8108,1000000,20,Hòa Cường Nam
8109,6500000,240,Xuân Hà
8110,2000000,40,Hòa Thọ Đông
8111,1800000,20,Khuê Trung
8112,1400000,18,Hòa Khánh Nam
8113,2800000,20,Xuân Hà
8114,1400000,18,Hòa Khánh Nam
8115,2000000,25,
8116,2200000,25,Phước Ninh
8117,1600000,15,
8118,1000000,51,An Hải Đông
8119,2000000,20,Hòa An
8120,2500000,28,Hòa Cường Bắc
8121,2500000,30,Mân Thái
8122,1900000,20,Mỹ An
8123,1800000,24,Hòa Minh
8124,,10,Nam Dương
8125,1800000,25,Hòa Thọ Đông
8126,1800000,28,Khuê Mỹ
8127,2500000,30,Hòa Cường Nam
8128,4800000,25,
8129,2600000,25,An Hải Bắc
8130,3600000,60,An Hải Đông
8131,1600000,15,Mỹ An
8132,1200000,22,Hòa Khánh Bắc
8133,1400000,14,Hòa Khê
8134,2200000,25,Thạc Gián
8135,1700000,18,
8136,3000000,25,Mân Thái
8137,3000000,20,Khuê Trung
8138,2500000,25,Hòa Cường Nam
8139,1000000,15,Hòa Khánh Bắc
8140,1700000,15,Thọ Quang
8141,1800000,20,Khuê Trung
8142,4000000,55,
8143,2900000,25,Hòa Xuân
8144,4500000,45,An Hải Tây
8145,1700000,15,Hòa Minh
8146,3000000,35,
8147,1500000,20,Hòa Khánh Bắc
8148,3500000,75,Xuân Hà
8149,2500000,20,An Khê
8150,3000000,25,Phước Mỹ
8151,3000000,30,Hòa Khánh Nam
8152,4000000,30,Hòa Minh
8153,1400000,25,Hòa Khánh Nam
8154,2300000,20,Mỹ An
8155,1200000,15,
8156,1800000,22,Hòa Minh
8157,1800000,25,Thanh Khê Đông
8158,1300000,20,Hòa Khánh Nam
8159,3000000,30,
8160,1300000,30,
8161,3000000,45,Hòa Xuân
8162,2500000,36,
8163,2500000,36,
8164,2700000,30,Xuân Hà
8165,2000000,20,Khuê Trung
8166,1600000,22,Thọ Quang
8167,3000000,35,Hòa Cường Bắc
8168,1000000,25,Hòa Khánh Bắc
8169,2000000,20,
8170,1400000,12,Khuê Trung
8171,1750000,25,Mân Thái
8172,4500000,40,Xuân Hà
8173,3000000,20,An Hải Bắc
8174,1500000,20,Hòa Minh
8175,2000000,25,Hòa Xuân
8176,1200000,400,Thọ Quang
8177,1500000,20,Hòa Thọ Tây
8178,,20,Hòa Thọ Đông
8179,4500000,35,Phước Ninh
8180,1600000,25,Hòa An
8181,1000000,50,An Hải Đông
8182,1500000,18,Thạc Gián
8183,2800000,35,Hòa Khê
8184,18000000,140,
8185,18000000,140,
8186,1400000,18,Hòa An
8187,2000000,35,Hòa Minh
8188,1800000,30,Hòa Xuân
8189,1500000,20,
8190,1500000,20,Hải Châu I
8191,2000000,60,Hòa An
8192,2500000,18,Hòa Cường Bắc
8193,1700000,20,Hòa Xuân
8194,1800000,12,Chính Gián
8195,2400000,20,Hòa Xuân
8196,1400000,18,Hòa An
8197,1500000,18,Hòa Minh
8198,1600000,20,An Khê
8199,2500000,23,Hòa Cường Nam
8200,1200000,23,Hòa Khánh Bắc
8201,2000000,25,Khuê Trung
8202,2500000,25,An Khê
8203,1700000,28,Nại Hiên Đông
8204,3500000,30,Nam Dương
8205,4000000,40,Hòa Khánh Nam
8206,3000000,30,Hòa Khê
8207,1500000,20,Hòa Khánh Nam
8208,2500000,25,Hòa Cường Nam
8209,3000000,30,Thanh Bình
8210,16000000,124,
8211,1500000,12,Hòa Thuận Đông
8212,1500000,20,An Hải Bắc
8213,3000000,20,
8214,3000000,25,
8215,1500000,20,Thuận Phước
8216,1200000,20,
8217,4000000,52,
8218,3100000,35,Chính Gián
8219,1500000,22,Hòa Khánh Nam
8220,2000000,35,Hòa Phát
8221,,20,Hòa Xuân
8222,1600000,30,Hòa Khánh Nam
8223,,25,Hòa Khánh Bắc
8224,3000000,25,An Khê
8225,3000000,30,Hòa Thuận Tây
8226,1200000,400,Thọ Quang
8227,,9,
8228,1500000,35,
8229,1350000,16,Vĩnh Trung
8230,3400000,28,Thuận Phước
8231,2000000,32,Hòa Thọ Tây
8232,2000000,30,Hòa Thọ Đông
8233,1500000,20,Hòa Cường Nam
8234,2200000,19,Hòa Thuận Đông
8235,2000000,30,Hòa Khánh Bắc
8236,2000000,20,
8237,3300000,20,Phước Mỹ
8238,2200000,25,Chính Gián
8239,1500000,25,An Khê
8240,1300000,18,Hòa Khánh Nam
8241,4500000,20,Xuân Hà
8242,1300000,16,Mỹ An
8243,2000000,26,Hòa Phát
8244,4700000,78,Nam Dương
8245,2200000,24,Hòa Minh
8246,3000000,25,
8247,1000000,20,
8248,1800000,25,Hòa Cường Bắc
8249,3000000,25,Mỹ An
8250,2000000,15,Khuê Mỹ
8251,2000000,20,Hòa Khánh Nam
8252,2200000,22,Hòa Minh
8253,3300000,30,Thạc Gián
8254,1300000,30,Hòa Khánh Bắc
8255,3200000,18,Hải Châu I
8256,3000000,30,An Hải Tây
8257,2000000,30,Hòa Minh
8258,2200000,20,Nại Hiên Đông
8259,1800000,18,Thọ Quang
8260,3000000,20,Phước Mỹ
8261,23000000,90,
8262,2500000,25,Khuê Mỹ
8263,,16,Hòa Hiệp Bắc
8264,3000000,35,Hòa Khê
8265,4200000,35,Hòa Thuận Đông
8266,1500000,15,An Hải Bắc
8267,3000000,30,Khuê Mỹ
8268,1000000,15,Hòa Thọ Tây
8269,1900000,20,Hòa Khê
8270,2500000,22,Khuê Mỹ
8271,1200000,40,Hòa Cường Nam
8272,2800000,23,Hòa Minh
8273,1500000,15,Hòa Khánh Bắc
8274,3500000,35,Khuê Mỹ
8275,1500000,16,
8276,1800000,18,Thanh Bình
8277,3400000,25,Hòa An
8278,2000000,25,Hòa Minh
8279,,16,
8280,,12,Hòa Minh
8281,1500000,13,Khuê Mỹ
8282,2500000,25,Thuận Phước
8283,1500000,20,Hòa Minh
8284,2300000,25,An Khê
8285,3300000,50,
8286,1800000,20,Hòa Minh
8287,2000000,30,
8288,2000000,24,Thanh Bình
8289,3800000,45,Thọ Quang
8290,,30,
8291,1200000,18,Hòa Khánh Bắc
8292,3500000,25,Khuê Mỹ
8293,3000000,20,Mỹ An
8294,1500000,20,Khuê Trung
8295,2500000,25,Hòa Cường Nam
8296,1800000,30,Hòa Minh
8297,2800000,25,
8298,2000000,27,Hòa Hiệp Nam
8299,1500000,30,Hòa Xuân
8300,2600000,30,Thanh Khê Đông
8301,2500000,24,Hòa Khánh Nam
8302,1800000,35,Hòa An
8303,1500000,25,Mỹ An
8304,1200000,15,An Hải Đông
8305,3000000,30,Hòa Cường Nam
8306,3000000,20,An Hải Tây
8307,15000000,53,Hòa Cường Bắc
8308,4000000,38,An Hải Bắc
8309,1600000,20,Hòa Cường Bắc
8310,1300000,20,Hòa Khánh Nam
8311,2000000,20,An Hải Bắc
8312,,16,
8313,1600000,30,Hòa Khánh Bắc
8314,3400000,30,Hòa Cường Bắc
8315,2000000,30,Hòa Khê
8316,2800000,25,Chính Gián
8317,2500000,25,Hòa Minh
8318,80000000,250,Hòa Cường Bắc
8319,2000000,25,
8320,15000000,145,
8321,2000000,35,An Hải Đông
8322,3600000,22,Hòa Thuận Tây
8323,2500000,23,Hòa Cường Bắc
8324,1800000,20,Mỹ An
8325,1800000,20,Hòa An
8326,,19,Hòa Khê
8327,1500000,25,Hòa Xuân
8328,1500000,16,Khuê Trung
8329,,25,Hòa Minh
8330,2800000,20,An Hải Tây
8331,1800000,20,An Hải Tây
8332,2200000,20,Hòa Cường Bắc
8333,2000000,24,Hòa Khánh Nam
8334,1100000,20,Hòa Khánh Bắc
8335,2300000,30,Hòa Minh
8336,1700000,25,Hòa Minh
8337,2500000,16,Thanh Bình
8338,,38,Hòa Thọ Đông
8339,3900000,50,Khuê Trung
8340,1000000,15,Hòa Khánh Bắc
8341,1500000,20,Khuê Mỹ
8342,1600000,20,Hòa Minh
8343,2500000,25,Khuê Mỹ
8344,2000000,30,Mân Thái
8345,3400000,35,Hòa Thuận Tây
8346,1500000,20,Hòa Thọ Đông
8347,2900000,20,Khuê Trung
8348,,15,Hòa Khánh Bắc
8349,1000000,100,Hòa Cường Nam
8350,2000000,20,Xuân Hà
8351,3000000,30,Mỹ An
8352,2500000,40,Thanh Khê Tây
8353,1500000,20,
8354,2200000,20,Hòa Minh
8355,3000000,25,
8356,3000000,20,Hòa Minh
8357,55000000,200,An Khê
8358,3500000,30,An Hải Tây
8359,2000000,24,Hòa Cường Bắc
8360,1800000,18,Hòa Cường Nam
8361,2000000,22,An Khê
8362,4000000,30,
8363,3800000,30,Phước Mỹ
8364,4500000,30,
8365,4000000,30,
8366,3500000,35,Hòa Cường Bắc
8367,2000000,20,Khuê Trung
8368,2300000,20,Hòa Minh
8369,1600000,28,Hòa Phát
8370,2600000,25,Hòa An
8371,1700000,20,Thanh Bình
8372,1800000,20,Hòa Khánh Bắc
8373,2000000,28,Hòa Cường Bắc
8374,1000000,16,Hòa Khánh Bắc
8375,4800000,30,
8376,4800000,30,Hòa Cường Bắc
8377,1700000,20,Mỹ An
8378,5000000,40,Hòa Cường Nam
8379,2000000,20,Mỹ An
8380,2000000,,Hòa Hải
8381,1400000,,Hòa Thuận Tây
8382,,,An Hải Tây
8383,,25,
8384,3000000,35,Mân Thái
8385,1200000,,Xuân Hà
8386,2000000,25,
8387,2000000,,Hòa Khê
8388,1500000,,
8389,,,
8390,2000000,25,Xuân Hà
8391,1550000,,Mỹ An
8392,1600000,,
8393,2000000,,
8394,2000000,,Hòa Xuân
8395,,40,Khuê Trung
8396,,,Bình Thuận
8397,,20,Khuê Trung
8398,1200000,,
8399,3000000,,
8400,2600000,,Hòa Cường Bắc
8401,1300000,,
8402,1500000,,
8403,2000000,,Mỹ An
8404,1500000,,
8405,1300000,,Hòa Khánh Bắc
8406,,25,Hòa Cường Nam
8407,2000000,,Hòa Khê
8408,1000000,,Chính Gián
8409,1800000,,Hòa Xuân
8410,1800000,25,
8411,2000000,25,Hòa Minh
8412,3000000,,
8413,1000000,,
8414,1700000,,
8415,1800000,,
8416,1800000,,
8417,2200000,21,Hòa Xuân
8418,1800000,,Hòa Minh
8419,2000000,,
8420,1200000,,Hòa Quý
8421,1600000,,Chính Gián
8422,1500000,,
8423,,,Thuận Phước
8424,2500000,40,Hòa Hải
8425,1300000,,
8426,3000000,30,
8427,3000000,,Thanh Khê Đông
8428,2000000,,Thạc Gián
8429,2200000,,Hòa Cường Bắc
8430,1500000,,
8431,2200000,,
8432,2500000,,Phước Mỹ
8433,1600000,,An Khê
8434,2200000,,
8435,,,
8436,1500000,,Khuê Mỹ
8437,1700000,,Thanh Khê Đông
8438,,,Thanh Khê Tây
8439,,,Thanh Khê Đông
8440,2500000,25,
8441,2200000,20,
8442,1800000,,Hòa Minh
8443,1790000,,
8444,1500000,,
8445,,,
8446,2500000,25,
8447,,,
8448,2000000,,Hòa An
8449,2200000,,Khuê Trung
8450,1700000,,Hòa Khê
8451,3000000,90,
8452,1490000,,
8453,1500000,40,An Hải Bắc
8454,2000000,20,
8455,2500000,22,An Hải Đông
8456,1400000,,
8457,2000000,23,
8458,1000000,,
8459,1500000,,Thuận Phước
8460,1400000,,
8461,2600000,,Hòa Cường Bắc
8462,,25,
8463,2900000,23,
8464,1500000,,An Khê
8465,1500000,,Thanh Khê Đông
8466,2500000,,Bình Hiên
8467,,,
8468,2000000,,Thanh Khê Đông
8469,2000000,,Hòa Thọ Đông
8470,,27,
8471,1600000,,Thanh Khê Tây
8472,,18,Hòa Hải
8473,1500000,,Mỹ An
8474,,,Khuê Trung
8475,2600000,,Bình Hiên
8476,3000000,30,Hòa Cường Nam
8477,,,Khuê Trung
8478,1200000,,
8479,2800000,30,Khuê Trung
8480,1000000,12,Hòa Quý
8481,,,Khuê Mỹ
8482,2200000,20,
8483,1800000,,Thuận Phước
8484,,25,Hòa Xuân
8485,2500000,2,
8486,1500000,,Xuân Hà
8487,2200000,15,
8488,2000000,27,
8489,3000000,,An Hải Tây
8490,2000000,16,
8491,3500000,30,An Khê
8492,2200000,20,
8493,2000000,25,
8494,1700000,,
8495,1500000,15,Thanh Khê Tây
8496,2000000,20,
8497,2000000,,An Hải Bắc
8498,2500000,,Nại Hiên Đông
8499,,114,
8500,,,
8501,2000000,20,Hòa Thuận Đông
8502,,,
8503,2100000,,Mỹ An
8504,2000000,24,
8505,3000000,,
8506,,25,
8507,1800000,,
8508,1700000,12,Thanh Khê Tây
8509,3600000,,An Hải Bắc
8510,1800000,20,
8511,2500000,,Nại Hiên Đông
8512,2000000,16,An Hải Bắc
8513,3000000,18,An Hải Tây
8514,,22,
8515,2000000,,Tam Thuận
8516,1200000,,Vĩnh Trung
8517,1300000,,Hòa Thọ Đông
8518,2800000,25,Chính Gián
8519,1900000,,
8520,2500000,20,
8521,1500000,25,
8522,2300000,,
8523,1800000,,Hòa Thọ Đông
8524,,,An Hải Đông
8525,2000000,,Phước Mỹ
8526,2200000,23,
8527,,,Hòa Cường Nam
8528,1800000,,An Khê
8529,,40,
8530,,,Hòa Thuận Đông
8531,1500000,,Hòa Cường Bắc
8532,2500000,,Thanh Bình
8533,,27,
8534,1400000,,Hòa Minh
8535,2500000,,Nại Hiên Đông
8536,2500000,,Nại Hiên Đông
8537,2000000,20,Hòa Minh
8538,,,Khuê Mỹ
8539,1600000,18,Hòa Thọ Đông
8540,2900000,,
8541,1900000,17,Khuê Trung
8542,1500000,32,
8543,1800000,,Thanh Khê Tây
8544,2500000,,
8545,1300000,20,Hòa Xuân
8546,,18,Hòa Quý
8547,1500000,,Hòa An
8548,3000000,,
8549,1600000,,Hòa Minh
8550,1800000,,Thanh Khê Tây
8551,2800000,,
8552,1500000,20,Thọ Quang
8553,,,Hòa Cường Nam
8554,2500000,,
8555,2000000,,Mỹ An
8556,1950000,,An Hải Đông
8557,,,An Hải Đông
8558,,,Mỹ An
8559,2000000,,Hòa Minh
8560,1000000,,
8561,,,
8562,1500000,,Hòa Cường Bắc
8563,1000000,,Thuận Phước
8564,1700000,,Hòa Hải
8565,1700000,,Hòa Minh
8566,3200000,,Hòa Thuận Đông
8567,1800000,,Khuê Mỹ
8568,2400000,,Mỹ An
8569,2000000,,
8570,1500000,25,
8571,1500000,,Hòa Xuân
8572,2000000,,
8573,2000000,20,Nại Hiên Đông
8574,2000000,35,Hòa Xuân
8575,2000000,,
8576,2500000,25,Bình Hiên
8577,1700000,,
8578,1700000,,Hòa Cường Nam
8579,2000000,40,Hòa Khánh Nam
8580,,23,Khuê Trung
8581,2500000,20,Hòa Thuận Tây
8582,1500000,18,
8583,2000000,25,Mân Thái
8584,2800000,20,
8585,1500000,30,Hòa Xuân
8586,1500000,18,An Hải Bắc
8587,2500000,,Chính Gián
8588,2000000,18,Phước Ninh
8589,2000000,20,Phước Mỹ
8590,5000000,23,Khuê Trung
8591,2500000,22,Phước Ninh
8592,1500000,,
8593,2200000,20,
8594,1700000,,
8595,2500000,25,Phước Ninh
8596,2000000,,
8597,3500000,30,An Hải Đông
8598,1100000,22,
8599,3000000,25,An Hải Bắc
8600,3000000,60,
8601,1500000,,
8602,1500000,,
8603,2500000,25,Thanh Khê Tây
8604,2500000,20,Khuê Mỹ
8605,2000000,,Hòa Cường Nam
8606,3500000,20,Vĩnh Trung
8607,3000000,,Thuận Phước
8608,2000000,32,
8609,2000000,30,
8610,1500000,30,
8611,2500000,22,Thanh Khê Tây
8612,2500000,,Hòa Minh
8613,4000000,,Bình Thuận
8614,1500000,25,Hòa Thuận Tây
8615,2000000,25,
8616,,,Hòa Minh
8617,1700000,50,Hòa Minh
8618,2300000,20,Hòa Cường Bắc
8619,1700000,,Hòa An
8620,1200000,,Hòa Hiệp Nam
8621,2000000,25,Hòa Minh
8622,1300000,,Hòa An
8623,2500000,22,
8624,2000000,,Phước Mỹ
8625,3000000,30,Tam Thuận
8626,3000000,30,Khuê Mỹ
8627,2500000,,Khuê Mỹ
8628,1500000,15,
8629,1800000,,Hòa Minh
8630,3500000,30,Thanh Bình
8631,2000000,,Hòa Xuân
8632,4000000,72,Hòa Minh
8633,2000000,21,Thạch Thang
8634,3000000,,Hòa Minh
8635,1500000,,
8636,2000000,,Tân Chính
8637,2000000,30,
8638,2500000,,Hòa An
8639,2000000,,
8640,1600000,12,Khuê Trung
8641,1500000,,
8642,1800000,22,Hòa Phát
8643,1500000,,Hòa Minh
8644,2000000,,Hòa Thuận Tây
8645,2000000,18,
8646,2900000,25,Hòa Cường Nam
8647,2000000,20,Khuê Mỹ
8648,1700000,17,Hòa Minh
8649,2000000,,Hòa Hải
8650,2300000,30,Mân Thái
8651,3500000,35,Phước Mỹ
8652,,22,
8653,1900000,,Khuê Trung
8654,1300000,,Hòa Minh
8655,2700000,,
8656,1600000,18,Hòa An
8657,2000000,17,
8658,2000000,,
8659,2500000,,Thanh Khê Tây
8660,2400000,,Hòa Thọ Đông
8661,2200000,,Mỹ An
8662,1500000,25,Hòa Phước
8663,1800000,,Khuê Mỹ
8664,2000000,23,Hòa Khánh Bắc
8665,2200000,,Hòa Minh
8666,3000000,25,Thuận Phước
8667,2300000,25,Hòa Khê
8668,2500000,,An Hải Bắc
8669,1500000,25,Khuê Trung
8670,3800000,,Hòa Cường Bắc
8671,1800000,,Hòa Minh
8672,2000000,,Hòa Thọ Đông
8673,2000000,20,Hòa Cường Bắc
8674,1500000,20,Hòa An
8675,1500000,,Hòa Thọ Đông
8676,1600000,,Khuê Mỹ
8677,2500000,,
8678,2800000,40,Hòa Xuân
8679,2300000,20,Bình Hiên
8680,2000000,18,Hòa Khánh Bắc
8681,2500000,25,Hòa Minh
8682,2000000,20,Hòa Khánh Nam
8683,2300000,35,Mân Thái
8684,2000000,24,Khuê Trung
8685,2500000,25,An Khê
8686,2800000,25,Vĩnh Trung
8687,1700000,20,Hòa An
8688,3000000,,Khuê Trung
8689,2200000,20,An Khê
8690,2200000,20,Hòa An
8691,2400000,,Khuê Mỹ
8692,1400000,,Thanh Khê Tây
8693,2200000,22,Hòa Xuân
8694,2200000,22,Hòa Xuân
8695,2200000,,Hòa An
8696,1800000,25,Hòa Khánh Bắc
8697,1300000,,An Khê
8698,2200000,20,An Khê
8699,1700000,20,Hòa Cường Nam
8700,1300000,16,Tân Chính
8701,2300000,,Chính Gián
8702,1700000,,Hòa An
8703,1400000,,Hòa Khánh Nam
8704,2000000,,Hòa Minh
8705,2300000,16,
8706,2000000,,Thanh Bình
8707,1600000,,Hòa Minh
8708,2200000,20,An Hải Đông
8709,1700000,18,An Hải Bắc
8710,2200000,22,Hòa Xuân
8711,1600000,,
8712,1500000,,Hòa Minh
8713,2900000,30,Hòa Cường Nam
8714,1500000,,Hòa Minh
8715,1500000,18,Hòa Thuận Tây
8716,2000000,,Hòa Minh
8717,1200000,12,Hòa An
8718,3000000,28,Khuê Mỹ
8719,2000000,,Mỹ An
8720,1600000,,Hòa Thọ Đông
8721,2600000,25,Hòa An
8722,2000000,,Hòa Thuận Tây
8723,1500000,,Vĩnh Trung
8724,4000000,40,Hòa Thuận Tây
8725,2300000,,Hòa Minh
8726,2200000,15,Hòa Cường Bắc
8727,2300000,,Hòa Khánh Bắc
8728,2000000,,Khuê Mỹ
8729,2000000,,Hòa Cường Bắc
8730,2000000,15,Khuê Trung
8731,2300000,,
8732,2300000,,Hòa Khánh Bắc
8733,4500000,40,Hòa Cường Bắc
8734,1600000,,Hòa Khê
8735,2000000,,Thọ Quang
8736,2500000,,Hòa Phát
8737,1000000,,An Hải Đông
8738,1500000,15,Hòa Cường Bắc
8739,1800000,,
8740,2500000,18,An Hải Bắc
8741,3500000,,
8742,1300000,,Hòa Minh
8743,1200000,,Hòa Khánh Bắc
8744,2500000,17,Hòa Minh
8745,1700000,20,Khuê Trung
8746,1800000,,Hòa An
8747,2500000,,
8748,1500000,22,
8749,2800000,20,
8750,2000000,10,Phước Mỹ
8751,2500000,,Hòa Khê
8752,1500000,,
8753,2000000,25,Hòa An
8754,2000000,25,Khuê Mỹ
8755,1800000,26,Hòa Phát
8756,2500000,,
8757,1500000,,Hòa Minh
8758,2000000,30,Thanh Bình
8759,2000000,20,Hòa Xuân
8760,2000000,,Khuê Mỹ
8761,2500000,40,Hòa Châu
8762,1900000,20,Khuê Trung
8763,3200000,,Hòa Cường Nam
8764,2500000,,Khuê Mỹ
8765,1500000,18,Hòa An
8766,2200000,,Hòa Khánh Nam
8767,1800000,20,Hòa Thuận Đông
8768,2000000,25,Hòa An
8769,3800000,37,Tam Thuận
8770,1300000,16,Thanh Bình
8771,2500000,28,An Hải Đông
8772,2200000,20,
8773,2200000,,Bình Thuận
8774,2200000,28,Thọ Quang
8775,2500000,,
8776,1000000,,An Hải Đông
8777,2300000,,Hòa Khánh Bắc
8778,3500000,,Hòa Cường Bắc
8779,2000000,20,Khuê Trung
8780,1500000,22,Hòa Minh
8781,2300000,20,Khuê Trung
8782,1800000,20,Hòa An
8783,2300000,,Phước Ninh
8784,2000000,55,Hòa Khánh Bắc
8785,2000000,25,Thanh Bình
8786,3000000,17,Thanh Khê Tây
8787,2500000,20,Hòa Phát
8788,3000000,20,Hòa Khê
8789,1600000,15,Hòa Minh
8790,3000000,33,Tân Chính
8791,2000000,15,Hòa Khê
8792,2300000,20,Mỹ An
8793,3000000,,
8794,2500000,17,Bình Hiên
8795,2000000,25,
8796,1800000,20,Hòa Khánh Bắc
8797,2000000,,An Khê
8798,1800000,20,Hòa Xuân
8799,2500000,20,Thạc Gián
8800,2400000,20,Khuê Mỹ
8801,1500000,17,
8802,1600000,23,Hòa Minh
8803,2500000,36,Hòa Xuân
8804,1600000,15,Chính Gián
8805,2800000,,
8806,1300000,13,Hòa Minh
8807,1500000,24,Hòa Khánh Bắc
8808,5000000,55,Thạch Thang
8809,1500000,,An Khê
8810,2000000,,Hòa Minh
8811,1500000,12,Hòa Minh
8812,1500000,,
8813,3000000,30,
8814,2000000,30,Hòa Thọ Đông
8815,2000000,20,Hòa Khê
8816,3500000,20,Thạch Thang
8817,2300000,16,Hòa Cường Nam
8818,1100000,,Thuận Phước
8819,2300000,25,Hòa Khánh Bắc
8820,2400000,,Khuê Mỹ
8821,1300000,,Thanh Bình
8822,1500000,,Hòa Cường Nam
8823,2500000,25,An Hải Bắc
8824,2300000,25,An Hải Bắc
8825,2800000,30,Hòa Cường Bắc
8826,1800000,25,Hòa Minh
8827,2000000,,Thanh Bình
8828,2000000,17,Hòa Khánh Bắc
8829,2200000,,Khuê Trung
8830,3300000,25,Hòa Xuân
8831,1700000,20,Hòa Minh
8832,2400000,28,Khuê Mỹ
8833,2300000,25,Hòa Khê
8834,2700000,20,Hòa Xuân
8835,1700000,16,Hòa Phát
8836,2000000,20,Thọ Quang
8837,2500000,28,
8838,1600000,18,Hòa Thọ Đông
8839,1700000,17,Hòa Minh
8840,2000000,25,Hòa An
8841,1400000,30,
8842,1300000,15,
8843,1500000,14,Hòa An
8844,1400000,20,Hòa Khánh Bắc
8845,2500000,25,Khuê Mỹ
8846,2500000,18,Khuê Mỹ
8847,1700000,21,Hòa Thọ Đông
8848,2000000,25,An Khê
8849,2000000,22,Hòa Minh
8850,2000000,25,Khuê Trung
8851,3200000,45,Hòa Cường Bắc
8852,3500000,15,Hải Châu I
8853,2200000,25,Hòa Xuân
8854,2000000,20,Thuận Phước
8855,2500000,,
8856,1800000,25,Hòa An
8857,3000000,20,Thạc Gián
8858,2000000,18,Hòa Khánh Bắc
8859,2800000,20,
8860,3500000,20,Thạch Thang
8861,2000000,,Thọ Quang
8862,2400000,28,Khuê Mỹ
8863,2000000,20,An Hải Đông
8864,2500000,18,Phước Mỹ
8865,1800000,20,Hòa An
8866,1600000,20,An Khê
8867,,20,Hòa Thọ Đông
8868,2200000,20,Mỹ An
8869,1200000,14,Thanh Khê Tây
8870,2200000,20,Mỹ An
8871,2300000,30,An Khê
8872,2200000,30,Hòa Minh
8873,2500000,20,Hòa Thuận Tây
8874,2700000,30,Hòa Minh
8875,1800000,20,Hòa An
8876,1800000,20,Hòa An
8877,2000000,23,Mỹ An
8878,2500000,36,Hòa Cường Bắc
8879,1800000,25,
8880,3000000,30,An Hải Đông
8881,1800000,25,Chính Gián
8882,3000000,25,Hòa Xuân
8883,1400000,20,Hòa Minh
8884,1700000,25,Hòa Minh
8885,1800000,25,Hòa Xuân
8886,2000000,25,Bình Thuận
8887,1800000,25,Hòa Xuân
8888,1500000,16,Thanh Bình
8889,2000000,20,Hòa Hải
8890,2000000,25,Hòa Xuân
8891,2200000,,Thanh Bình
8892,,,Thanh Khê Tây
8893,1900000,30,Hòa An
8894,2000000,25,Hòa An
8895,2500000,,Thanh Khê Đông
8896,2500000,30,Khuê Trung
8897,2000000,25,Hòa Minh
8898,1700000,,Chính Gián
8899,3000000,20,Khuê Trung
8900,2600000,16,
8901,1300000,22,Thạc Gián
8902,2000000,25,Hòa Khánh Bắc
8903,2300000,20,Hòa Thọ Đông
8904,2000000,20,Mỹ An
8905,2500000,20,Hòa An
8906,2000000,25,Khuê Mỹ
8907,4500000,110,Thạch Thang
8908,2000000,16,
